category,artifact_path,check_id,required,evaluated,passed,row_count,failure_count,details
primary_link,air_interface/csv/dl_pdsch_trials.csv,required_columns,True,True,True,6,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,expected_trial_count,True,True,True,6,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,unique_trial_primary_key,True,True,True,6,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,direction_and_basic_values,True,True,True,6,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,scheduled_transmitted_effective_operating_point,True,True,True,6,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,transport_crc_ber_goodput_arithmetic,True,True,True,6,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,noise_sinr_evm_lineage,True,True,True,6,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,mu_mimo_receiver_execution,True,True,False,6,32,row=1:mu_receive_processing_not_applied | row=1:MUMIMOReceiveProcessingStatus_missing | row=1:MUMIMOReceiveProcessingSource_missing | row=1:MUMIMOReceiveProcessingModeApplied_missing | row=1:MUMIMOReceiverAlgorithmApplied_missing | row=1:mu_receive_processing_mode_not_irc | row=1:mu_receiver_algorithm_applied_not_irc | row=1:separate_combiner_absence_not_explained | row=2:mu_receive_processing_not_applied | row=2:MUMIMOReceiveProcessingStatus_missing | row=2:MUMIMOReceiveProcessingSource_missing | row=2:MUMIMOReceiveProcessingModeApplied_missing | row=2:MUMIMOReceiverAlgorithmApplied_missing | row=2:mu_receive_processing_mode_not_irc | row=2:mu_receiver_algorithm_applied_not_irc | row=2:separate_combiner_absence_not_explained | row=3:mu_receive_processing_not_applied | row=3:MUMIMOReceiveProcessingStatus_missing | row=3:MUMIMOReceiveProcessingSource_missing | row=3:MUMIMOReceiveProcessingModeApplied_missing | row=3:MUMIMOReceiverAlgorithmApplied_missing | row=3:mu_receive_processing_mode_not_irc | row=3:mu_receiver_algorithm_applied_not_irc | row=3:separate_combiner_absence_not_explained
primary_link,air_interface/csv/dl_pdsch_trials.csv,truth_proxy_and_lifecycle,True,True,True,6,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,required_columns,True,True,True,6,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,expected_trial_count,True,True,True,6,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,unique_trial_primary_key,True,True,True,6,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,direction_and_basic_values,True,True,True,6,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,scheduled_transmitted_effective_operating_point,True,True,True,6,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,transport_crc_ber_goodput_arithmetic,True,True,True,6,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,noise_sinr_evm_lineage,True,True,True,6,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,mu_mimo_receiver_execution,True,True,True,6,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,truth_proxy_and_lifecycle,True,True,True,6,0,
cross_table_reconciliation,reports/csv/scenario_summary.csv,dl_summary_trial_count,True,True,True,6,0,
cross_table_reconciliation,reports/csv/scenario_summary.csv,ul_summary_trial_count,True,True,True,6,0,
cross_table_reconciliation,reports/csv/scenario_summary.csv,summary_config_hash_matches_trials,True,True,True,1,0,
