relative_path,extension,bytes,sha256,decode_ok,format,width_px,height_px,mode,grayscale_min,grayscale_max,grayscale_stddev,blank_or_constant,issue
analytics/image/contract__beamforming-precoding-mimo-analytics__antenna-element-layout.png,.png,37330,0a2b87db6571dc5164087e88f6c5f99be524978ce26cef8fc4e5f7bf916f53ee,True,PNG,1280,720,RGBA,23,255,23.441625500039343,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__antenna-radiation-pattern.png,.png,58535,c146e1b96395281d0e707e5eb6c6c03983207e088e790117ac7bf7f5c134a869,True,PNG,1180,760,RGBA,23,255,54.892607771262107,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__beam-gain-gap-histogram.png,.png,29572,acd5984858bb2db2a6563f8eada6fe438e8fdff1a752bb51a75dff25a3a5c40f,True,PNG,1280,720,RGBA,23,255,60.921428946356542,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__beam-hit-rate-top-k-hit-rate.png,.png,32447,d1d14ae3f7f89d6b668c520cfe84991425e142efd0cc5311744a1d46852d9e8a,True,PNG,1280,720,RGBA,23,255,24.548591369850939,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__beam-id-timeline.png,.png,32168,026e73dcf2c3195ba0ce8f5a0e4444563fa23bb2900f566cf0cda6cb9630c80d,True,PNG,1280,720,RGBA,23,255,23.204877647048903,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__beam-pair-timeline.png,.png,32504,57d308d3cf1d44d9ce70ebb58f1257d8680f1cc689494c160163504e7b9aebfa,True,PNG,1280,720,RGBA,23,255,23.411336829083588,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__beam-pattern-3d.png,.png,37511,482e975e16d2ec45be7d0203357af9378e62cf1833559c70b7fc4a22d02dfd2d,True,PNG,1180,760,RGBA,23,255,51.969542595052346,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__combiner-summary.png,.png,33475,98b54c4aea733d9c09a9e4383613482066fab2de5ad9248e3e2c8b87e69071c8,True,PNG,1280,720,RGBA,23,255,49.660449416616103,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__condition-number-distribution.png,.png,28459,d1e1b64efa33f2fbf49f5b09870024329287a7ad122b6995f4798488152d51d7,True,PNG,1280,720,RGBA,23,255,55.197270061416823,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__mu-grouping-analytics.png,.png,33650,0b179db839f4603c4743d118b329c4379d4dab3a3db8eb485ee435ffc0808c1e,True,PNG,1280,720,RGBA,23,255,60.905252818984835,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__per-layer-sinr.png,.png,35801,8ba93ca1a0e7c6112db4a0cd9e20492d8ac63eb84faaf0af9f131375ae535e11,True,PNG,1280,720,RGBA,23,255,49.322214186744752,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__precoder-mode-distribution.png,.png,34473,9bc56391eb83479762df3402ec7de870d30a1b739e1818277de33dd58616e6f4,True,PNG,1280,720,RGBA,23,255,54.082739247238912,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__rank-distribution.png,.png,28004,088ff3a4124c7060ad3b82123c67666369a57a71b9729cce56e0af54fad57c65,True,PNG,1280,720,RGBA,23,255,60.608905631458562,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__selected-vs-best-beam-gap.png,.png,30417,cf28a43d5647306bf062149c8ba78de22213395ccbaaaed03812f5a42f8a3323,True,PNG,1280,720,RGBA,23,255,60.912563399671193,False,
analytics/image/contract__channel-estimation-propagation-analytics__channel-impulse-response.png,.png,37323,34e7ede978c16717c04d89b225ff332d80f5933907286ca3a8a7ba423c9a713d,True,PNG,1280,720,RGBA,23,255,52.264574705341346,False,
analytics/image/contract__channel-estimation-propagation-analytics__channel-magnitude-heatmap.png,.png,44251,00d06c572784a7cfc02d8292492fd32b68bfa2d5d1ba16392c0ce530ac1063e2,True,PNG,1180,760,RGBA,23,255,55.361999253108173,False,
analytics/image/contract__channel-estimation-propagation-analytics__channel-phase-heatmap.png,.png,49171,e9c733a1f52b13e7175e17ff2eb0baff943c16bac3c18bfcecb6d0fdb51baf1f,True,PNG,1180,760,RGBA,23,255,42.138907600335124,False,
analytics/image/contract__channel-estimation-propagation-analytics__estimated-hhat-f.png,.png,54842,f0e684b2b877ffc2012d843d924c0b77d5498eb890a0735f9118ce5e0a97ccde,True,PNG,1280,720,RGBA,23,255,25.277453688482318,False,
analytics/image/contract__channel-estimation-propagation-analytics__estimated-hhat-tau.png,.png,58492,790e4b7bfa041a0f84c4cef8cbac530268335878717bccc751e39b544e9310d7,True,PNG,1280,720,RGBA,23,255,26.000942199922477,False,
analytics/image/contract__channel-estimation-propagation-analytics__estimator-bias-variance-summaries.png,.png,38421,6bfac614eab7bae75fcd142ef0b3f2247d2c5945e9b54cd902b952e227afe209,True,PNG,1280,720,RGBA,23,255,50.55535613935961,False,
analytics/image/contract__channel-estimation-propagation-analytics__nmse-vs-snr-sinr.png,.png,36302,6c61427289734c4d8e3ffd00b966870b688661cf456e575f27d7862610662096,True,PNG,1280,720,RGBA,23,255,49.943057800577137,False,
analytics/image/contract__channel-estimation-propagation-analytics__noise-variance-trend.png,.png,52091,bbe97fee7ae258a6f85e11d9569e7e576fc88fa542a4066313af3b083e4c9979,True,PNG,1280,720,RGBA,23,255,25.64922286460493,False,
analytics/image/contract__channel-estimation-propagation-analytics__pathloss-distribution.png,.png,36260,41d7d951409b2bab1e71055651e124f7f2846537af192c1b74dac1f20d5ea622,True,PNG,1280,720,RGBA,23,255,55.801670594286009,False,
analytics/image/contract__channel-estimation-propagation-analytics__tap-power-profile.png,.png,36370,10f00623a67b2200fe9f297a9deff926f5dcbc75ddf7f2851c3856fb41734bb9,True,PNG,1280,720,RGBA,23,255,51.821593154824932,False,
analytics/image/contract__channel-estimation-propagation-analytics__true-h-f-if-available.png,.png,55629,63f0e2b1c495b674e61a1be5b7fc6902f4f6323f95071dd297643b0b0cf4b2d6,True,PNG,1280,720,RGBA,23,255,25.682032767604962,False,
