category,artifact_path,check_id,required,evaluated,passed,row_count,failure_count,details
primary_link,air_interface/csv/dl_pdsch_trials.csv,required_columns,True,True,True,6,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,expected_trial_count,True,True,True,6,0,
runtime_identity,air_interface/csv/dl_pdsch_trials.csv,identity_complete_and_consistent,True,True,True,6,0,
runtime_identity,air_interface/csv/dl_pdsch_trials.csv,single_RunID,True,True,True,6,0,
runtime_identity,air_interface/csv/dl_pdsch_trials.csv,single_RunTag,True,True,True,6,0,
runtime_identity,air_interface/csv/dl_pdsch_trials.csv,single_ScenarioID,True,True,True,6,0,
runtime_identity,air_interface/csv/dl_pdsch_trials.csv,single_ConfigHash,True,True,True,6,0,
runtime_identity,air_interface/csv/dl_pdsch_trials.csv,single_ExecutionID,True,True,True,6,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,unique_trial_primary_key,True,True,True,6,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,direction_and_basic_values,True,True,True,6,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,scheduled_transmitted_effective_operating_point,True,True,True,6,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,transport_crc_ber_goodput_arithmetic,True,True,True,6,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,noise_sinr_evm_lineage,True,True,True,6,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,mu_mimo_receiver_execution,True,True,True,6,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,truth_proxy_and_lifecycle,True,True,True,6,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,required_columns,True,True,True,6,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,expected_trial_count,True,True,True,6,0,
runtime_identity,air_interface/csv/ul_pusch_trials.csv,identity_complete_and_consistent,True,True,True,6,0,
runtime_identity,air_interface/csv/ul_pusch_trials.csv,single_RunID,True,True,True,6,0,
runtime_identity,air_interface/csv/ul_pusch_trials.csv,single_RunTag,True,True,True,6,0,
runtime_identity,air_interface/csv/ul_pusch_trials.csv,single_ScenarioID,True,True,True,6,0,
runtime_identity,air_interface/csv/ul_pusch_trials.csv,single_ConfigHash,True,True,True,6,0,
runtime_identity,air_interface/csv/ul_pusch_trials.csv,single_ExecutionID,True,True,True,6,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,unique_trial_primary_key,True,True,True,6,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,direction_and_basic_values,True,True,True,6,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,scheduled_transmitted_effective_operating_point,True,True,True,6,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,transport_crc_ber_goodput_arithmetic,True,True,True,6,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,noise_sinr_evm_lineage,True,True,True,6,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,mu_mimo_receiver_execution,True,True,True,6,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,truth_proxy_and_lifecycle,True,True,True,6,0,
runtime_identity,air_interface/csv/pbch_trials.csv,identity_complete_and_consistent,True,True,True,2,0,
runtime_identity,air_interface/csv/pbch_trials.csv,single_RunID,True,True,True,2,0,
runtime_identity,air_interface/csv/pbch_trials.csv,single_RunTag,True,True,True,2,0,
runtime_identity,air_interface/csv/pbch_trials.csv,single_ScenarioID,True,True,True,2,0,
runtime_identity,air_interface/csv/pbch_trials.csv,single_ConfigHash,True,True,True,2,0,
runtime_identity,air_interface/csv/pbch_trials.csv,single_ExecutionID,True,True,True,2,0,
control_runtime,air_interface/csv/pbch_trials.csv,runtime_measurement_and_truth,True,True,True,2,0,
runtime_identity,air_interface/csv/prach_trials.csv,identity_complete_and_consistent,True,True,True,2,0,
runtime_identity,air_interface/csv/prach_trials.csv,single_RunID,True,True,True,2,0,
runtime_identity,air_interface/csv/prach_trials.csv,single_RunTag,True,True,True,2,0,
runtime_identity,air_interface/csv/prach_trials.csv,single_ScenarioID,True,True,True,2,0,
runtime_identity,air_interface/csv/prach_trials.csv,single_ConfigHash,True,True,True,2,0,
runtime_identity,air_interface/csv/prach_trials.csv,single_ExecutionID,True,True,True,2,0,
control_runtime,air_interface/csv/prach_trials.csv,runtime_measurement_and_truth,True,True,True,2,0,
runtime_identity,air_interface/csv/pdcch_trials.csv,identity_complete_and_consistent,True,True,True,12,0,
runtime_identity,air_interface/csv/pdcch_trials.csv,single_RunID,True,True,True,12,0,
runtime_identity,air_interface/csv/pdcch_trials.csv,single_RunTag,True,True,True,12,0,
