run_id,chart_name,chart_mode,x_label,y_label,point_index,x_value,y_value,source_table_logical_path,source_row_count,materialization_status,lineage_note
1,DB vs browser consistency,line,DBSnapshotValue,BrowserVisible,1,1.0,1.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,DB vs browser consistency,line,DBSnapshotValue,BrowserVisible,2,600.0,1.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,DB vs browser consistency,line,DBSnapshotValue,BrowserVisible,3,5.0,1.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,DB vs browser consistency,line,DBSnapshotValue,BrowserVisible,4,5.0,1.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,DB vs browser consistency,line,DBSnapshotValue,BrowserVisible,5,50.0,1.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,DB vs browser consistency,line,DBSnapshotValue,BrowserVisible,6,5.0,1.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,DB vs browser consistency,line,DBSnapshotValue,BrowserVisible,7,4000000000.0,1.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,DB vs browser consistency,line,DBSnapshotValue,BrowserVisible,8,100000000.0,1.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,DB vs browser consistency,line,DBSnapshotValue,BrowserVisible,9,273.0,1.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,DB vs browser consistency,line,DBSnapshotValue,BrowserVisible,10,30.0,1.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,DB vs browser consistency,line,DBSnapshotValue,BrowserVisible,11,11.0,1.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,DB vs browser consistency,line,DBSnapshotValue,BrowserVisible,12,12.0,1.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,DB vs browser consistency,line,DBSnapshotValue,BrowserVisible,13,13.0,1.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
