run_id,chart_name,chart_mode,x_label,y_label,point_index,x_value,y_value,source_table_logical_path,source_row_count,materialization_status,lineage_note
1,access latency,line,ValueNumeric,ValueText,1,1.0,1.0,analytics/csv/random_access_analytics.csv,45,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,access latency,line,ValueNumeric,ValueText,2,50.0,50.0,analytics/csv/random_access_analytics.csv,45,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,access latency,line,ValueNumeric,ValueText,3,1.0,1.0,analytics/csv/random_access_analytics.csv,45,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,access latency,line,ValueNumeric,ValueText,4,50.0,50.0,analytics/csv/random_access_analytics.csv,45,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,access latency,line,ValueNumeric,ValueText,5,1.0,1.0,analytics/csv/random_access_analytics.csv,45,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,access latency,line,ValueNumeric,ValueText,6,50.0,50.0,analytics/csv/random_access_analytics.csv,45,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,access latency,line,ValueNumeric,ValueText,7,50.0,50.0,analytics/csv/random_access_analytics.csv,45,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,access latency,line,ValueNumeric,ValueText,8,50.0,50.0,analytics/csv/random_access_analytics.csv,45,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,access latency,line,ValueNumeric,ValueText,9,1.0,1.0,analytics/csv/random_access_analytics.csv,45,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,access latency,line,ValueNumeric,ValueText,10,0.0,0.0,analytics/csv/random_access_analytics.csv,45,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,access latency,line,ValueNumeric,ValueText,11,1.0,1.0,analytics/csv/random_access_analytics.csv,45,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,access latency,line,ValueNumeric,ValueText,12,1.0,1.0,analytics/csv/random_access_analytics.csv,45,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,access latency,line,ValueNumeric,ValueText,13,0.0,0.0,analytics/csv/random_access_analytics.csv,45,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,access latency,line,ValueNumeric,ValueText,14,1.0,1.0,analytics/csv/random_access_analytics.csv,45,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,access latency,line,ValueNumeric,ValueText,15,1.0,1.0,analytics/csv/random_access_analytics.csv,45,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
