run_id,chart_name,chart_mode,x_label,y_label,point_index,x_value,y_value,source_table_logical_path,source_row_count,materialization_status,lineage_note
1,SSB index timeline,line,Frame,UEIndex,1,1.0,1.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,2,1.0,2.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,3,1.0,3.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,4,1.0,4.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,5,1.0,5.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,6,1.0,6.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,7,1.0,7.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,8,1.0,8.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,9,1.0,9.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,10,1.0,10.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,11,1.0,11.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,12,1.0,12.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,13,1.0,13.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,14,1.0,14.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,15,1.0,15.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,16,1.0,16.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,17,1.0,17.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,18,1.0,18.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,19,1.0,19.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,20,1.0,20.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,21,1.0,21.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,22,1.0,22.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,23,1.0,23.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,24,1.0,24.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,25,1.0,25.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,26,1.0,26.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,27,1.0,27.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,28,1.0,28.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,29,1.0,29.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,30,1.0,30.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,31,1.0,31.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,32,1.0,32.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,33,1.0,33.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,34,1.0,34.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,35,1.0,35.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,36,1.0,36.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,37,1.0,37.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,38,1.0,38.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,39,1.0,39.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,40,1.0,40.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,41,1.0,41.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,42,1.0,42.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,43,1.0,43.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,44,1.0,44.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,45,1.0,45.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,46,1.0,46.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,47,1.0,47.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,48,1.0,48.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,49,1.0,49.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,SSB index timeline,line,Frame,UEIndex,50,1.0,50.0,air_interface/csv/pbch_trials.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
