run_id,direction,ue_id,frame,slot,source_artifact,interference_mode,interference_contributor_count,interference_rx_power_dbm,residual_interference_power_db,interference_power_source
1,DL,42,1,10,air_interface/csv/pdcch_trials.csv,not_applicable,,,not_applicable,
1,DL,20,1,10,air_interface/csv/pdcch_trials.csv,not_applicable,,,not_applicable,
1,DL,8,1,10,air_interface/csv/pdcch_trials.csv,not_applicable,,,not_applicable,
1,DL,7,1,10,air_interface/csv/pdcch_trials.csv,not_applicable,,,not_applicable,
1,DL,11,1,10,air_interface/csv/pdcch_trials.csv,not_applicable,,,not_applicable,
1,DL,25,1,10,air_interface/csv/pdcch_trials.csv,not_applicable,,,not_applicable,
1,DL,27,1,10,air_interface/csv/pdcch_trials.csv,not_applicable,,,not_applicable,
1,DL,28,1,10,air_interface/csv/pdcch_trials.csv,not_applicable,,,not_applicable,
1,DL,30,1,10,air_interface/csv/pdcch_trials.csv,not_applicable,,,not_applicable,
1,DL,31,1,10,air_interface/csv/pdcch_trials.csv,not_applicable,,,not_applicable,
1,DL,36,1,10,air_interface/csv/pdcch_trials.csv,not_applicable,,,not_applicable,
1,DL,21,1,10,air_interface/csv/pdcch_trials.csv,not_applicable,,,not_applicable,
1,DL,1,1,10,air_interface/csv/pdcch_trials.csv,not_applicable,,,not_applicable,
1,DL,17,1,10,air_interface/csv/pdcch_trials.csv,not_applicable,,,not_applicable,
1,DL,39,1,10,air_interface/csv/pdcch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
1,DL,not_applicable,1,1,air_interface/csv/pbch_trials.csv,not_applicable,,,not_applicable,
