timestamp_sim_ms,frame,slot,cell_id,ue_id,harq_id,ndi,rv,tb_id,mcs,mod_order,code_rate,tbs_bits,allocated_prbs,allocated_symbols,rank,layers,beam_id,crc_pass,tb_bler_flag,decoder_iterations,soft_combining_round,goodput_bits,direction,run_id,run_tag,scenario_id,scenario_variant_id,config_hash,code_commit,seed,drop_id,symbol,site_id,sector_id,bwp_id,carrier_id,layer_id,stream_id,block_id,pipeline_id,producer_module,status_code,status_classification,source_artifact_ref,source_tensor_ref,derived_flag,active_flag
NaN,7,7,NaN,6,NaN,NaN,NaN,0,0,2,0.1171875,2472,34,NaN,1,2,NaN,1,0,2,NaN,2472,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,10,NaN,NaN,NaN,0,0,2,0.1171875,2472,34,NaN,2,2,NaN,1,0,2,NaN,2472,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,29,NaN,NaN,NaN,0,0,2,0.1171875,2472,34,NaN,2,2,NaN,1,0,2,NaN,2472,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,35,NaN,NaN,NaN,0,0,2,0.1171875,2472,34,NaN,2,2,NaN,1,0,2,NaN,2472,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,41,NaN,NaN,NaN,0,0,2,0.1171875,2472,34,NaN,2,2,NaN,1,0,2,NaN,2472,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,45,NaN,NaN,NaN,0,0,2,0.1171875,2472,34,NaN,1,2,NaN,1,0,1,NaN,2472,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,50,NaN,NaN,NaN,0,0,2,0.1171875,2472,34,NaN,2,2,NaN,1,0,2,NaN,2472,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,2,NaN,NaN,NaN,0,0,2,0.1171875,2024,27,NaN,2,2,NaN,1,0,1,NaN,2024,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,12,NaN,NaN,NaN,0,0,2,0.1171875,2024,27,NaN,2,2,NaN,1,0,2,NaN,2024,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,13,NaN,NaN,NaN,0,0,2,0.1171875,2024,27,NaN,2,2,NaN,1,0,2,NaN,2024,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,15,NaN,NaN,NaN,0,0,2,0.1171875,2024,27,NaN,2,2,NaN,1,0,2,NaN,2024,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,16,NaN,NaN,NaN,0,0,2,0.1171875,2024,27,NaN,2,2,NaN,1,0,2,NaN,2024,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,18,NaN,NaN,NaN,0,0,2,0.1171875,2024,27,NaN,1,2,NaN,1,0,3,NaN,2024,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,23,NaN,NaN,NaN,0,0,2,0.1171875,2024,27,NaN,2,2,NaN,1,0,2,NaN,2024,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,24,NaN,NaN,NaN,0,0,2,0.1171875,2024,27,NaN,2,2,NaN,1,0,3,NaN,2024,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,33,NaN,NaN,NaN,0,0,2,0.1171875,2024,27,NaN,1,2,NaN,1,0,2,NaN,2024,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,34,NaN,NaN,NaN,0,0,2,0.1171875,2024,27,NaN,2,2,NaN,1,0,2,NaN,2024,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,20,NaN,NaN,NaN,0,0,2,0.1171875,2216,30,NaN,2,2,NaN,1,0,1,NaN,2216,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,22,NaN,NaN,NaN,0,0,2,0.1171875,2216,30,NaN,2,2,NaN,1,0,1,NaN,2216,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,32,NaN,NaN,NaN,0,0,2,0.1171875,2216,30,NaN,2,2,NaN,1,0,2,NaN,2216,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,37,NaN,NaN,NaN,0,0,2,0.1171875,2216,30,NaN,2,2,NaN,1,0,2,NaN,2216,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,38,NaN,NaN,NaN,0,0,2,0.1171875,2216,30,NaN,1,2,NaN,1,0,2,NaN,2216,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
NaN,7,7,NaN,40,NaN,NaN,NaN,0,0,2,0.1171875,2216,30,NaN,1,2,NaN,1,0,2,NaN,2216,"DL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/dl_pdsch_trials.csv","not_applicable",1,1
