run_id,chart_name,chart_mode,x_label,y_label,point_index,x_value,y_value,source_table_logical_path,source_row_count,materialization_status,lineage_note
1,residual BLER by HARQ process,line,ue_id,buffer_occupancy_bits,1,3.0,424428.0,reports/csv/live_harq_process_table.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,residual BLER by HARQ process,line,ue_id,buffer_occupancy_bits,2,5.0,425479.2,reports/csv/live_harq_process_table.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,residual BLER by HARQ process,line,ue_id,buffer_occupancy_bits,3,7.0,425820.0,reports/csv/live_harq_process_table.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,residual BLER by HARQ process,line,ue_id,buffer_occupancy_bits,4,9.0,425479.2,reports/csv/live_harq_process_table.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,residual BLER by HARQ process,line,ue_id,buffer_occupancy_bits,5,14.0,423457.6,reports/csv/live_harq_process_table.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,residual BLER by HARQ process,line,ue_id,buffer_occupancy_bits,6,19.0,425107.2,reports/csv/live_harq_process_table.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,residual BLER by HARQ process,line,ue_id,buffer_occupancy_bits,7,26.0,419135.2,reports/csv/live_harq_process_table.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,residual BLER by HARQ process,line,ue_id,buffer_occupancy_bits,8,27.0,426242.4,reports/csv/live_harq_process_table.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,residual BLER by HARQ process,line,ue_id,buffer_occupancy_bits,9,43.0,424428.0,reports/csv/live_harq_process_table.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,residual BLER by HARQ process,line,ue_id,buffer_occupancy_bits,10,47.0,424428.0,reports/csv/live_harq_process_table.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,residual BLER by HARQ process,line,ue_id,buffer_occupancy_bits,11,4.0,424748.8,reports/csv/live_harq_process_table.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
