run_id,chart_name,chart_mode,x_label,y_label,point_index,x_value,y_value,source_table_logical_path,source_row_count,materialization_status,lineage_note
1,channel quality timeline,line,ue_id,pathloss_dB,1,3.0,93.7306391662379,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,2,5.0,87.6707998481783,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,3,7.0,130.399894262962,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,4,9.0,138.272956314428,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,5,14.0,89.4913369769124,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,6,19.0,104.578664231212,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,7,26.0,112.457971485048,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,8,27.0,111.413259687912,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,9,43.0,108.770713503753,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,10,47.0,103.217086211369,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,11,4.0,114.952427795806,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,12,6.0,115.375365278443,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,13,10.0,107.6608297849,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,14,29.0,89.6034838251266,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,15,35.0,120.438426928964,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,16,41.0,112.623213982716,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,17,45.0,115.452729743431,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,18,50.0,97.8334993134287,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,19,2.0,128.093756180308,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,20,12.0,101.663442644421,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,21,13.0,117.931562629318,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,22,15.0,118.528163220159,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,23,16.0,128.301777168849,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,24,18.0,104.198171144114,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,25,23.0,106.740100337493,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,26,24.0,120.38830625338,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,27,33.0,132.464382394738,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,28,34.0,122.917018433642,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,29,20.0,127.126084234089,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,30,22.0,72.6128268265117,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,31,32.0,91.5072044781434,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,32,37.0,111.668491153405,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,33,38.0,88.8405698462428,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,34,40.0,90.2046227624005,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,35,42.0,115.529032052442,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,36,44.0,87.1244251201354,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,37,49.0,86.3225008981159,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,38,1.0,120.211846300499,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,39,8.0,131.026717458692,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,40,11.0,138.60674862469,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,41,17.0,123.2008791118,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,42,21.0,115.370013467876,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,43,25.0,103.549726920716,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,channel quality timeline,line,ue_id,pathloss_dB,44,28.0,102.215682576965,reports/csv/table_channel_summary.csv,50,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
